track_album_release_date_precision,track_track_number,track_id,track_album_uri,track_album_artists_2_name,track_album_artists_1_uri,track_type,track_disc_number,track_album_release_date,track_duration_ms,track_track,track_name,track_artists,added_by_uri,track_album_artists_2_uri,track_album_artists_1_type,track_album_artists_3_name,track_album_artists_2_type,track_album_type,track_album_name,added_by_type,track_album_total_tracks,track_album_artists_1_name,track_uri,track_popularity,track_album_artists_3_id,track_album_artists_3_type,track_album_id,track_album_album_type,track_album_artists_3_uri,added_at,track_album_artists_1_id,track_album_artists_2_id,added_by_id
day,1,5KLXBee5pL6iHAWBnx848b,spotify:album:0CrEpDhgdDvjicOOXDLdAl,,spotify:artist:3lnECmHir8dXsqVV0QuruT,track,1,2022-06-06,186000,True,Oh Isha,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5UJ2sHO2ELrgW6aXeRLTQQ'}, 'href': 'https://api.spotify.com/v1/artists/5UJ2sHO2ELrgW6aXeRLTQQ', 'id': '5UJ2sHO2ELrgW6aXeRLTQQ', 'name': 'Chinmayi', 'type': 'artist', 'uri': 'spotify:artist:5UJ2sHO2ELrgW6aXeRLTQQ'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4IKVDbCSBTxBeAsMKjAuTs'}, 'href': 'https://api.spotify.com/v1/artists/4IKVDbCSBTxBeAsMKjAuTs', 'id': '4IKVDbCSBTxBeAsMKjAuTs', 'name': 'Armaan Malik', 'type': 'artist', 'uri': 'spotify:artist:4IKVDbCSBTxBeAsMKjAuTs'}]",spotify:user:him0ne6u68tpnuyl9s05itrka,,artist,,,album,Major - Telugu (Original Motion Picture Soundtrack),user,4,Sricharan Pakala,spotify:track:5KLXBee5pL6iHAWBnx848b,31,,,0CrEpDhgdDvjicOOXDLdAl,single,,2023-12-29T20:18:43Z,3lnECmHir8dXsqVV0QuruT,,him0ne6u68tpnuyl9s05itrka
day,2,5f3F56CN1QzlhodJvEM2Ex,spotify:album:4uUqftj08CeNIqyTDirJhj,,spotify:artist:7Fa8B0rJSmeeGjYCJJXrb3,track,1,2023-11-10,180000,True,Emantivi Emantivi,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7Fa8B0rJSmeeGjYCJJXrb3'}, 'href': 'https://api.spotify.com/v1/artists/7Fa8B0rJSmeeGjYCJJXrb3', 'id': '7Fa8B0rJSmeeGjYCJJXrb3', 'name': 'Vivek Sagar', 'type': 'artist', 'uri': 'spotify:artist:7Fa8B0rJSmeeGjYCJJXrb3'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/2nWYQRy7Ikh7CyWnvZZouD'}, 'href': 'https://api.spotify.com/v1/artists/2nWYQRy7Ikh7CyWnvZZouD', 'id': '2nWYQRy7Ikh7CyWnvZZouD', 'name': 'Mohana Bhogaraju', 'type': 'artist', 'uri': 'spotify:artist:2nWYQRy7Ikh7CyWnvZZouD'}]",spotify:user:him0ne6u68tpnuyl9s05itrka,,artist,,,album,Keedaa Cola - Side B,user,5,Vivek Sagar,spotify:track:5f3F56CN1QzlhodJvEM2Ex,24,,,4uUqftj08CeNIqyTDirJhj,single,,2023-12-31T11:29:31Z,7Fa8B0rJSmeeGjYCJJXrb3,,him0ne6u68tpnuyl9s05itrka
day,5,50pBsrhgghvQtOhyCETPsY,spotify:album:0PqDwbg5QiH6S0uZTPWJR8,,spotify:artist:1mYsTxnqsietFxj1OgoGbG,track,1,2014-12-30,336573,True,Ayila Ayila,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1mYsTxnqsietFxj1OgoGbG'}, 'href': 'https://api.spotify.com/v1/artists/1mYsTxnqsietFxj1OgoGbG', 'id': '1mYsTxnqsietFxj1OgoGbG', 'name': 'A.R. Rahman', 'type': 'artist', 'uri': 'spotify:artist:1mYsTxnqsietFxj1OgoGbG'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/1QvyquqkuuwUzdszyoKIy4'}, 'href': 'https://api.spotify.com/v1/artists/1QvyquqkuuwUzdszyoKIy4', 'id': '1QvyquqkuuwUzdszyoKIy4', 'name': 'Haricharan', 'type': 'artist', 'uri': 'spotify:artist:1QvyquqkuuwUzdszyoKIy4'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/2kUxI9BlfC8j2cx2hdkPIj'}, 'href': 'https://api.spotify.com/v1/artists/2kUxI9BlfC8j2cx2hdkPIj', 'id': '2kUxI9BlfC8j2cx2hdkPIj', 'name': 'Natalie Ram', 'type': 'artist', 'uri': 'spotify:artist:2kUxI9BlfC8j2cx2hdkPIj'}]",spotify:user:him0ne6u68tpnuyl9s05itrka,,artist,,,album,I - Manoharudu (Original Motion Picture Soundtrack),user,7,A.R. Rahman,spotify:track:50pBsrhgghvQtOhyCETPsY,31,,,0PqDwbg5QiH6S0uZTPWJR8,album,,2024-01-02T20:20:04Z,1mYsTxnqsietFxj1OgoGbG,,him0ne6u68tpnuyl9s05itrka
day,6,4bGXcdXmdEqrmqs2QSauTM,spotify:album:1qcByVSWvB4ozRusDGENer,,spotify:artist:1mYsTxnqsietFxj1OgoGbG,track,1,2004-03-26,363866,True,Spider Man,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3t4P7aXVor3NxlJPZxLzOQ'}, 'href': 'https://api.spotify.com/v1/artists/3t4P7aXVor3NxlJPZxLzOQ', 'id': '3t4P7aXVor3NxlJPZxLzOQ', 'name': 'Kunal Ganjawala', 'type': 'artist', 'uri': 'spotify:artist:3t4P7aXVor3NxlJPZxLzOQ'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/5Rj7UMjxB4u5OZnS5c1rXF'}, 'href': 'https://api.spotify.com/v1/artists/5Rj7UMjxB4u5OZnS5c1rXF', 'id': '5Rj7UMjxB4u5OZnS5c1rXF', 'name': 'Gopika Poornima', 'type': 'artist', 'uri': 'spotify:artist:5Rj7UMjxB4u5OZnS5c1rXF'}]",spotify:user:him0ne6u68tpnuyl9s05itrka,,artist,,,album,Nani,user,7,A.R. Rahman,spotify:track:4bGXcdXmdEqrmqs2QSauTM,32,,,1qcByVSWvB4ozRusDGENer,album,,2024-01-02T20:27:39Z,1mYsTxnqsietFxj1OgoGbG,,him0ne6u68tpnuyl9s05itrka
day,1,0KR9Al6NqtKKSoE1Q3l5fm,spotify:album:0xTyeKjVLy5in9t548ofXR,,spotify:artist:1mYsTxnqsietFxj1OgoGbG,track,1,1997-01-01,332151,True,Soniya Soniya,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0mV4UQ0gHg59AAUtg968pX'}, 'href': 'https://api.spotify.com/v1/artists/0mV4UQ0gHg59AAUtg968pX', 'id': '0mV4UQ0gHg59AAUtg968pX', 'name': 'Unnikrishnan', 'type': 'artist', 'uri': 'spotify:artist:0mV4UQ0gHg59AAUtg968pX'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/70B80Lwx2sxti0M1Ng9e8K'}, 'href': 'https://api.spotify.com/v1/artists/70B80Lwx2sxti0M1Ng9e8K', 'id': '70B80Lwx2sxti0M1Ng9e8K', 'name': 'Udit Narayan', 'type': 'artist', 'uri': 'spotify:artist:70B80Lwx2sxti0M1Ng9e8K'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/41BeeC5hYqvtGkM79RYvN4'}, 'href': 'https://api.spotify.com/v1/artists/41BeeC5hYqvtGkM79RYvN4', 'id': '41BeeC5hYqvtGkM79RYvN4', 'name': 'Harini', 'type': 'artist', 'uri': 'spotify:artist:41BeeC5hYqvtGkM79RYvN4'}]",spotify:user:him0ne6u68tpnuyl9s05itrka,,artist,,,album,Rakshakudu,user,8,A.R. Rahman,spotify:track:0KR9Al6NqtKKSoE1Q3l5fm,38,,,0xTyeKjVLy5in9t548ofXR,album,,2024-01-02T20:33:48Z,1mYsTxnqsietFxj1OgoGbG,,him0ne6u68tpnuyl9s05itrka
day,1,2IbRKQwgiyvXY1yVq8GuA3,spotify:album:5qriE8k5TQuWLXKKnyxjDF,Dhvani Bhanushali,spotify:artist:4zCH9qm4R2DADamUHMCa6O,track,1,2019-07-08,166293,True,"Psycho Saiyaan (From ""Saaho"")","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4zCH9qm4R2DADamUHMCa6O'}, 'href': 'https://api.spotify.com/v1/artists/4zCH9qm4R2DADamUHMCa6O', 'id': '4zCH9qm4R2DADamUHMCa6O', 'name': 'Anirudh Ravichander', 'type': 'artist', 'uri': 'spotify:artist:4zCH9qm4R2DADamUHMCa6O'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/1OPqAyxsQc8mcRmoNBAnVk'}, 'href': 'https://api.spotify.com/v1/artists/1OPqAyxsQc8mcRmoNBAnVk', 'id': '1OPqAyxsQc8mcRmoNBAnVk', 'name': 'Dhvani Bhanushali', 'type': 'artist', 'uri': 'spotify:artist:1OPqAyxsQc8mcRmoNBAnVk'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4f7KfxeHq9BiylGmyXepGt'}, 'href': 'https://api.spotify.com/v1/artists/4f7KfxeHq9BiylGmyXepGt', 'id': '4f7KfxeHq9BiylGmyXepGt', 'name': 'Tanishk Bagchi', 'type': 'artist', 'uri': 'spotify:artist:4f7KfxeHq9BiylGmyXepGt'}]",spotify:user:him0ne6u68tpnuyl9s05itrka,spotify:artist:1OPqAyxsQc8mcRmoNBAnVk,artist,Tanishk Bagchi,artist,album,"Psycho Saiyaan (From ""Saaho"")",user,1,Anirudh Ravichander,spotify:track:2IbRKQwgiyvXY1yVq8GuA3,53,4f7KfxeHq9BiylGmyXepGt,artist,5qriE8k5TQuWLXKKnyxjDF,single,spotify:artist:4f7KfxeHq9BiylGmyXepGt,2024-01-03T09:13:27Z,4zCH9qm4R2DADamUHMCa6O,1OPqAyxsQc8mcRmoNBAnVk,him0ne6u68tpnuyl9s05itrka
day,5,52zkh5Y1z355d8G1DluM4C,spotify:album:2Yej2hbIOwJDLv2F8O2sIF,,spotify:artist:2FgHPfRprDaylrSRVf1UlN,track,1,2017-02-01,285164,True,Bhajarangabali,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1urtr0Wr3oFJVeTMF2aqPm'}, 'href': 'https://api.spotify.com/v1/artists/1urtr0Wr3oFJVeTMF2aqPm', 'id': '1urtr0Wr3oFJVeTMF2aqPm', 'name': 'M.L.R. Karthikeyan', 'type': 'artist', 'uri': 'spotify:artist:1urtr0Wr3oFJVeTMF2aqPm'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0dhHfLZy8Sd9e7GEqVaIAw'}, 'href': 'https://api.spotify.com/v1/artists/0dhHfLZy8Sd9e7GEqVaIAw', 'id': '0dhHfLZy8Sd9e7GEqVaIAw', 'name': 'Naveen Madhavan', 'type': 'artist', 'uri': 'spotify:artist:0dhHfLZy8Sd9e7GEqVaIAw'}]",spotify:user:him0ne6u68tpnuyl9s05itrka,,artist,,,album,Winner,user,5,Thaman S,spotify:track:52zkh5Y1z355d8G1DluM4C,23,,,2Yej2hbIOwJDLv2F8O2sIF,single,,2024-01-03T09:42:15Z,2FgHPfRprDaylrSRVf1UlN,,him0ne6u68tpnuyl9s05itrka
day,5,53T0p1fjpiOBYTvlrPTnoW,spotify:album:2KuHX2KKB5225pSiA1h7m9,,spotify:artist:1mYsTxnqsietFxj1OgoGbG,track,1,2010-07-09,261773,True,Dochey,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1mYsTxnqsietFxj1OgoGbG'}, 'href': 'https://api.spotify.com/v1/artists/1mYsTxnqsietFxj1OgoGbG', 'id': '1mYsTxnqsietFxj1OgoGbG', 'name': 'A.R. Rahman', 'type': 'artist', 'uri': 'spotify:artist:1mYsTxnqsietFxj1OgoGbG'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0oOet2f43PA68X5RxKobEy'}, 'href': 'https://api.spotify.com/v1/artists/0oOet2f43PA68X5RxKobEy', 'id': '0oOet2f43PA68X5RxKobEy', 'name': 'Shreya Ghoshal', 'type': 'artist', 'uri': 'spotify:artist:0oOet2f43PA68X5RxKobEy'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/2a1ts2wPvq6Vif1x7KJV7a'}, 'href': 'https://api.spotify.com/v1/artists/2a1ts2wPvq6Vif1x7KJV7a', 'id': '2a1ts2wPvq6Vif1x7KJV7a', 'name': 'Lady Kash', 'type': 'artist', 'uri': 'spotify:artist:2a1ts2wPvq6Vif1x7KJV7a'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/5TUQSmUoG4DgiU4QIhDfvP'}, 'href': 'https://api.spotify.com/v1/artists/5TUQSmUoG4DgiU4QIhDfvP', 'id': '5TUQSmUoG4DgiU4QIhDfvP', 'name': 'Krissy', 'type': 'artist', 'uri': 'spotify:artist:5TUQSmUoG4DgiU4QIhDfvP'}]",spotify:user:him0ne6u68tpnuyl9s05itrka,,artist,,,album,Komaram Puli (Original Motion Picture Soundtrack),user,6,A.R. Rahman,spotify:track:53T0p1fjpiOBYTvlrPTnoW,38,,,2KuHX2KKB5225pSiA1h7m9,single,,2024-01-03T10:07:47Z,1mYsTxnqsietFxj1OgoGbG,,him0ne6u68tpnuyl9s05itrka
day,5,048NzPL7Xs7MTvTWtWGW4E,spotify:album:5WEyUvd2nj9pBIWT0M1fFO,,spotify:artist:29aw5YCdIw2FEXYyAJZI8l,track,1,2005-10-26,261796,True,Rangola Hola Hola,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0PykiHCcDsMPRV7s67qZ1B'}, 'href': 'https://api.spotify.com/v1/artists/0PykiHCcDsMPRV7s67qZ1B', 'id': '0PykiHCcDsMPRV7s67qZ1B', 'name': 'Tippu', 'type': 'artist', 'uri': 'spotify:artist:0PykiHCcDsMPRV7s67qZ1B'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/2JEjaa7hWhE1BbL3OcoeFR'}, 'href': 'https://api.spotify.com/v1/artists/2JEjaa7hWhE1BbL3OcoeFR', 'id': '2JEjaa7hWhE1BbL3OcoeFR', 'name': 'Sujatha', 'type': 'artist', 'uri': 'spotify:artist:2JEjaa7hWhE1BbL3OcoeFR'}]",spotify:user:him0ne6u68tpnuyl9s05itrka,,artist,,,album,Ghajini,user,5,Harris Jayaraj,spotify:track:048NzPL7Xs7MTvTWtWGW4E,33,,,5WEyUvd2nj9pBIWT0M1fFO,single,,2024-01-03T10:17:36Z,29aw5YCdIw2FEXYyAJZI8l,,him0ne6u68tpnuyl9s05itrka
year,4,4oKN0CJQgVr7jRB7EAj6Dn,spotify:album:0tgnKdIYWLrzjjNMPk4utV,,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,track,1,0000,0,True,,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of'}, 'href': 'https://api.spotify.com/v1/artists/0LyfQWJT6nXafLPZqxe9Of', 'id': '0LyfQWJT6nXafLPZqxe9Of', 'name': '', 'type': 'artist', 'uri': 'spotify:artist:0LyfQWJT6nXafLPZqxe9Of'}]",spotify:user:him0ne6u68tpnuyl9s05itrka,,artist,,,album,,user,4,Various Artists,spotify:track:4oKN0CJQgVr7jRB7EAj6Dn,0,,,0tgnKdIYWLrzjjNMPk4utV,single,,2024-01-04T08:53:40Z,0LyfQWJT6nXafLPZqxe9Of,,him0ne6u68tpnuyl9s05itrka
day,4,1ZhGQ4SliEbUyvzKQEvY30,spotify:album:7wGrzHQIUO8UGH017zfIqx,,spotify:artist:1mYsTxnqsietFxj1OgoGbG,track,1,2012-12-26,371520,True,Elay Jelle,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1mYsTxnqsietFxj1OgoGbG'}, 'href': 'https://api.spotify.com/v1/artists/1mYsTxnqsietFxj1OgoGbG', 'id': '1mYsTxnqsietFxj1OgoGbG', 'name': 'A.R. Rahman', 'type': 'artist', 'uri': 'spotify:artist:1mYsTxnqsietFxj1OgoGbG'}]",spotify:user:him0ne6u68tpnuyl9s05itrka,,artist,,,album,Kadali (Original Motion Picture Soundtrack),user,7,A.R. Rahman,spotify:track:1ZhGQ4SliEbUyvzKQEvY30,21,,,7wGrzHQIUO8UGH017zfIqx,album,,2024-01-03T11:47:51Z,1mYsTxnqsietFxj1OgoGbG,,him0ne6u68tpnuyl9s05itrka
day,3,3wYeVBYkrZrEuAPNAtyyAL,spotify:album:5CI4FwuIVMnJPVCr8e8HLw,,spotify:artist:2FgHPfRprDaylrSRVf1UlN,track,1,2022-05-20,279690,True,Penny,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2FgHPfRprDaylrSRVf1UlN'}, 'href': 'https://api.spotify.com/v1/artists/2FgHPfRprDaylrSRVf1UlN', 'id': '2FgHPfRprDaylrSRVf1UlN', 'name': 'Thaman S', 'type': 'artist', 'uri': 'spotify:artist:2FgHPfRprDaylrSRVf1UlN'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4kq8z3vydHjPDggxb16ErB'}, 'href': 'https://api.spotify.com/v1/artists/4kq8z3vydHjPDggxb16ErB', 'id': '4kq8z3vydHjPDggxb16ErB', 'name': 'Nakash Aziz', 'type': 'artist', 'uri': 'spotify:artist:4kq8z3vydHjPDggxb16ErB'}]",spotify:user:him0ne6u68tpnuyl9s05itrka,,artist,,,album,Sarkaru Vaari Paata,user,6,Thaman S,spotify:track:3wYeVBYkrZrEuAPNAtyyAL,26,,,5CI4FwuIVMnJPVCr8e8HLw,single,,2024-01-05T19:31:08Z,2FgHPfRprDaylrSRVf1UlN,,him0ne6u68tpnuyl9s05itrka
day,1,4NbJVp5Ds8NCiFSGTvlrQn,spotify:album:281SmfhMWT4OPQvlUthafC,,spotify:artist:2FgHPfRprDaylrSRVf1UlN,track,1,2015-05-08,224339,True,Mummy Mummy,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1sNnh9jmm41LuRR7TvF3MX'}, 'href': 'https://api.spotify.com/v1/artists/1sNnh9jmm41LuRR7TvF3MX', 'id': '1sNnh9jmm41LuRR7TvF3MX', 'name': 'Bhole', 'type': 'artist', 'uri': 'spotify:artist:1sNnh9jmm41LuRR7TvF3MX'}]",spotify:user:him0ne6u68tpnuyl9s05itrka,,artist,,,album,Kick 2,user,6,Thaman S,spotify:track:4NbJVp5Ds8NCiFSGTvlrQn,32,,,281SmfhMWT4OPQvlUthafC,single,,2024-01-06T05:10:39Z,2FgHPfRprDaylrSRVf1UlN,,him0ne6u68tpnuyl9s05itrka
day,4,2mkSd0bVcAbSK2DQ5qk2cq,spotify:album:68HCzS9PQBXn6ox0ZMrtUt,,spotify:artist:2FgHPfRprDaylrSRVf1UlN,track,1,2018-01-28,246477,True,Kala Kala Kalamandir,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4kq8z3vydHjPDggxb16ErB'}, 'href': 'https://api.spotify.com/v1/artists/4kq8z3vydHjPDggxb16ErB', 'id': '4kq8z3vydHjPDggxb16ErB', 'name': 'Nakash Aziz', 'type': 'artist', 'uri': 'spotify:artist:4kq8z3vydHjPDggxb16ErB'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/5qhGpFQDS0CHw4cKeCzaai'}, 'href': 'https://api.spotify.com/v1/artists/5qhGpFQDS0CHw4cKeCzaai', 'id': '5qhGpFQDS0CHw4cKeCzaai', 'name': 'Geetha Madhuri', 'type': 'artist', 'uri': 'spotify:artist:5qhGpFQDS0CHw4cKeCzaai'}]",spotify:user:him0ne6u68tpnuyl9s05itrka,,artist,,,album,Inttelligent,user,4,Thaman S,spotify:track:2mkSd0bVcAbSK2DQ5qk2cq,35,,,68HCzS9PQBXn6ox0ZMrtUt,single,,2024-01-06T05:11:26Z,2FgHPfRprDaylrSRVf1UlN,,him0ne6u68tpnuyl9s05itrka
day,3,2HeD7Hz3csePItxLc1NxYX,spotify:album:2Yej2hbIOwJDLv2F8O2sIF,,spotify:artist:2FgHPfRprDaylrSRVf1UlN,track,1,2017-02-01,243431,True,Suyaa Suyaa,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6LWyVEIBnx7MoRBhQxu9om'}, 'href': 'https://api.spotify.com/v1/artists/6LWyVEIBnx7MoRBhQxu9om', 'id': '6LWyVEIBnx7MoRBhQxu9om', 'name': 'Anurag Kulkarni', 'type': 'artist', 'uri': 'spotify:artist:6LWyVEIBnx7MoRBhQxu9om'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/6w5AYiuvCPdq4uGGDWm2hC'}, 'href': 'https://api.spotify.com/v1/artists/6w5AYiuvCPdq4uGGDWm2hC', 'id': '6w5AYiuvCPdq4uGGDWm2hC', 'name': 'Suma Kanakala', 'type': 'artist', 'uri': 'spotify:artist:6w5AYiuvCPdq4uGGDWm2hC'}]",spotify:user:him0ne6u68tpnuyl9s05itrka,,artist,,,album,Winner,user,5,Thaman S,spotify:track:2HeD7Hz3csePItxLc1NxYX,43,,,2Yej2hbIOwJDLv2F8O2sIF,single,,2024-01-06T05:13:14Z,2FgHPfRprDaylrSRVf1UlN,,him0ne6u68tpnuyl9s05itrka
day,5,7BcEChqpb2uH1H6uK8Yf1S,spotify:album:3VYuAGX5u5z2poRJJ6ERPm,,spotify:artist:2FgHPfRprDaylrSRVf1UlN,track,1,2010-11-26,283608,True,Ragada Ragada,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7hYZXC29LqX4vWGloviTyG'}, 'href': 'https://api.spotify.com/v1/artists/7hYZXC29LqX4vWGloviTyG', 'id': '7hYZXC29LqX4vWGloviTyG', 'name': 'Baba Sehgal', 'type': 'artist', 'uri': 'spotify:artist:7hYZXC29LqX4vWGloviTyG'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/2IUtwMti1OiT3lkW6RubgH'}, 'href': 'https://api.spotify.com/v1/artists/2IUtwMti1OiT3lkW6RubgH', 'id': '2IUtwMti1OiT3lkW6RubgH', 'name': 'K. S. Chithra', 'type': 'artist', 'uri': 'spotify:artist:2IUtwMti1OiT3lkW6RubgH'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/27bGntdBHtYYP0QPkKzqzF'}, 'href': 'https://api.spotify.com/v1/artists/27bGntdBHtYYP0QPkKzqzF', 'id': '27bGntdBHtYYP0QPkKzqzF', 'name': 'Rita Thyagarajan', 'type': 'artist', 'uri': 'spotify:artist:27bGntdBHtYYP0QPkKzqzF'}]",spotify:user:him0ne6u68tpnuyl9s05itrka,,artist,,,album,Ragada,user,6,Thaman S,spotify:track:7BcEChqpb2uH1H6uK8Yf1S,38,,,3VYuAGX5u5z2poRJJ6ERPm,single,,2024-01-06T05:13:32Z,2FgHPfRprDaylrSRVf1UlN,,him0ne6u68tpnuyl9s05itrka
day,4,2pLpj9PtJn02zxFbhg1z43,spotify:album:4ghVJQjPJPijD4BqmWsse1,,spotify:artist:2FgHPfRprDaylrSRVf1UlN,track,1,2015-10-15,235520,True,Naina Naina,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/11bBHpkCZPkktTsrXAZyql'}, 'href': 'https://api.spotify.com/v1/artists/11bBHpkCZPkktTsrXAZyql', 'id': '11bBHpkCZPkktTsrXAZyql', 'name': 'Anudeep Dev', 'type': 'artist', 'uri': 'spotify:artist:11bBHpkCZPkktTsrXAZyql'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/3zbzskoV5nXTaYWTPW2t1W'}, 'href': 'https://api.spotify.com/v1/artists/3zbzskoV5nXTaYWTPW2t1W', 'id': '3zbzskoV5nXTaYWTPW2t1W', 'name': 'Sanjaya Kalmanje', 'type': 'artist', 'uri': 'spotify:artist:3zbzskoV5nXTaYWTPW2t1W'}]",spotify:user:him0ne6u68tpnuyl9s05itrka,,artist,,,album,Sher (Original Motion Picture Soundtrack),user,5,Thaman S,spotify:track:2pLpj9PtJn02zxFbhg1z43,4,,,4ghVJQjPJPijD4BqmWsse1,single,,2024-01-06T05:16:23Z,2FgHPfRprDaylrSRVf1UlN,,him0ne6u68tpnuyl9s05itrka
day,1,3u3Jt2o5Cz8IRWjVfxEkVK,spotify:album:4VaIjieZ8pGzRl9SfLD36c,,spotify:artist:2FgHPfRprDaylrSRVf1UlN,track,1,2017-07-16,363095,True,Zindagi Na Milegi Dobara,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1eWk4QMHl7GeXDEv2Rvml2'}, 'href': 'https://api.spotify.com/v1/artists/1eWk4QMHl7GeXDEv2Rvml2', 'id': '1eWk4QMHl7GeXDEv2Rvml2', 'name': 'MC Vickey', 'type': 'artist', 'uri': 'spotify:artist:1eWk4QMHl7GeXDEv2Rvml2'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/2YYnStHFNLgBoB7I8GEATo'}, 'href': 'https://api.spotify.com/v1/artists/2YYnStHFNLgBoB7I8GEATo', 'id': '2YYnStHFNLgBoB7I8GEATo', 'name': 'N.S.K.Ramya', 'type': 'artist', 'uri': 'spotify:artist:2YYnStHFNLgBoB7I8GEATo'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/2pVurQy6iuWWx707gilSdX'}, 'href': 'https://api.spotify.com/v1/artists/2pVurQy6iuWWx707gilSdX', 'id': '2pVurQy6iuWWx707gilSdX', 'name': 'Yazin Nizar', 'type': 'artist', 'uri': 'spotify:artist:2pVurQy6iuWWx707gilSdX'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/2FgHPfRprDaylrSRVf1UlN'}, 'href': 'https://api.spotify.com/v1/artists/2FgHPfRprDaylrSRVf1UlN', 'id': '2FgHPfRprDaylrSRVf1UlN', 'name': 'Thaman S', 'type': 'artist', 'uri': 'spotify:artist:2FgHPfRprDaylrSRVf1UlN'}]",spotify:user:him0ne6u68tpnuyl9s05itrka,,artist,,,album,Goutham Nanda (Original Motion Picture Soundtrack),user,5,Thaman S,spotify:track:3u3Jt2o5Cz8IRWjVfxEkVK,29,,,4VaIjieZ8pGzRl9SfLD36c,single,,2024-01-06T05:17:49Z,2FgHPfRprDaylrSRVf1UlN,,him0ne6u68tpnuyl9s05itrka
day,1,1S6ReFQxDitr5fprxGLFZK,spotify:album:1T0k3xRnxebTlkgbedKy7n,,spotify:artist:2FgHPfRprDaylrSRVf1UlN,track,1,2019-11-16,218166,True,Yennallako - Telugu,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4xUI2yJe8cZHYGhS8rk1oR'}, 'href': 'https://api.spotify.com/v1/artists/4xUI2yJe8cZHYGhS8rk1oR', 'id': '4xUI2yJe8cZHYGhS8rk1oR', 'name': 'Prudhvi Chandra', 'type': 'artist', 'uri': 'spotify:artist:4xUI2yJe8cZHYGhS8rk1oR'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/2FgHPfRprDaylrSRVf1UlN'}, 'href': 'https://api.spotify.com/v1/artists/2FgHPfRprDaylrSRVf1UlN', 'id': '2FgHPfRprDaylrSRVf1UlN', 'name': 'Thaman S', 'type': 'artist', 'uri': 'spotify:artist:2FgHPfRprDaylrSRVf1UlN'}]",spotify:user:him0ne6u68tpnuyl9s05itrka,,artist,,,album,Venky Mama,user,1,Thaman S,spotify:track:1S6ReFQxDitr5fprxGLFZK,11,,,1T0k3xRnxebTlkgbedKy7n,single,,2024-01-06T05:21:26Z,2FgHPfRprDaylrSRVf1UlN,,him0ne6u68tpnuyl9s05itrka
