danceability,mode,valence,tempo,acousticness,loudness,energy,type,speechiness,id,duration_ms,liveness,key,instrumentalness,time_signature
0.724,0,0.939,80.001,0.219,-6.048,0.652,audio_features,0.0633,7sB18S2Ae8Aye4n9s9LZNj,267600,0.0876,9,0,4
0.721,0,0.757,122.002,0.122,-3.908,0.925,audio_features,0.0503,75PLRXczgeUtwD9mFzDVsB,240409,0.115,5,0.000159,4
0.78,1,0.685,86.987,0.262,-6.393,0.653,audio_features,0.0429,7IsCmld8aCYXj1NbSn9t2K,224195,0.039,0,7.26e-06,4
0.864,1,0.83,99.978,0.196,-6.796,0.81,audio_features,0.136,1iUimqP9BrIJDq0RaH4upZ,321933,0.118,7,1.29e-05,4
0.749,1,0.867,115.952,0.429,-4.885,0.854,audio_features,0.105,0fb1PMDfxtOdU0tMD4JlRg,251515,0.129,0,1.9e-05,4
0.802,0,0.838,93.631,0.232,-12.165,0.585,audio_features,0.0979,3ZqeNBb81jeCgzwI8z9ShC,259591,0.328,1,6.69e-05,4
0.806,1,0.707,107.984,0.149,-4.246,0.947,audio_features,0.0705,1BftYfxjWNKjshPlkQaqe1,251762,0.135,1,0.00132,4
0.866,0,0.883,97.983,0.243,-5.765,0.869,audio_features,0.143,5p5MXPFbhwW42Kr1Q96acW,250693,0.0468,5,0.000527,4
0.868,0,0.925,99.941,0.334,-7.845,0.784,audio_features,0.187,3g6kes2yZbVpxgYhdlVtXh,272300,0.116,5,0,4
0.789,1,0.757,86.009,0.184,-6.11,0.837,audio_features,0.165,57bRQzh6XEfIU4uGXz1p5j,249887,0.0243,2,0.000694,4
0.75,1,0.887,92.04,0.799,-6.854,0.716,audio_features,0.0532,4OhOS4CYFsHVxzLQ4melm3,281487,0.264,5,0,4
0.759,0,0.748,130.046,0.694,-8.052,0.958,audio_features,0.0479,0e0FhjGw8idRl8FJ1YH4iJ,260481,0.074,11,0.807,4
0.53,0,0.561,179.857,0.523,-7.951,0.507,audio_features,0.0475,79usXWn1SIf3SUxbtq3ZKm,274308,0.0441,7,0,3
0.734,0,0.896,99.999,0.136,-8.054,0.824,audio_features,0.0371,5Ztaodow8aDCNPa7JRSKCE,294687,0.116,2,3.92e-05,4
0.502,0,0.41,94.402,0.477,-3.975,0.761,audio_features,0.0485,0LdTY0ozNj0b7AVfWjKkpx,317806,0.0934,9,1.58e-06,4
0.808,0,0.748,130.062,0.166,-7.389,0.762,audio_features,0.0405,62btgH1v0ZwHB7D7OqnV2S,155611,0.108,7,0.000162,4
0.816,0,0.882,105.021,0.509,-7.596,0.916,audio_features,0.0732,6u7agfweIC5PDsQwzXpS7P,302655,0.104,5,0.000289,4
0.766,1,0.793,179.726,0.26,-5.233,0.956,audio_features,0.213,27yX8lJSPnwuJcW7LwqUhf,238493,0.0951,2,0.0116,3
0.92,0,0.712,106.988,0.392,-8.845,0.552,audio_features,0.0417,7t2bn7EHAvTPKn7wNKLCoK,282477,0.108,4,0,4
0.779,0,0.685,139.994,0.243,-7.14,0.827,audio_features,0.0534,5iBcMAPv6DTdIbWNL0hl8g,180967,0.189,0,3.87e-05,4
0.677,0,0.646,88.011,0.247,-6.148,0.725,audio_features,0.0752,1DpG1xxz90gjxjmbuNc4Z7,300775,0.109,9,0,4
0.559,1,0.514,84.909,0.159,-11.53,0.621,audio_features,0.0762,2bMqboRnxZxqMT5TcBTON0,339958,0.186,2,0,4
0.598,1,0.66,169.949,0.559,-8.223,0.667,audio_features,0.0704,5PughkhdtqpoLMIEOlSPP1,371931,0.11,9,0,4
0.695,1,0.487,158.438,0.753,-14.695,0.253,audio_features,0.208,3dgyYMieHT1BDCnEwzQPp1,301558,0.439,0,0.00483,3
0.645,1,0.317,121.767,0.66,-8.117,0.472,audio_features,0.0318,0Nc06ddIEntKD64lIlgmBW,314375,0.121,5,0.23,4
0.88,1,0.819,102.986,0.0519,-9.529,0.711,audio_features,0.104,4KDq9bn0wdEbIFQDi1CGgj,243265,0.0667,7,0.00201,4
0.783,1,0.937,130.057,0.112,-5.431,0.968,audio_features,0.0677,1LgsPo8PyEEnAb33ZEf0n2,255729,0.0632,11,1.32e-06,4
0.688,1,0.566,132.194,0.324,-6.665,0.731,audio_features,0.108,6D2LwdOQ5gjoFrpkoO5fvu,200114,0.326,0,0,4
0.772,0,0.758,133.811,0.467,-9.365,0.447,audio_features,0.0833,5Vhm92XrsXw5SfFYnxxspt,321360,0.0816,5,1.55e-06,4
0.669,1,0.63,100.017,0.418,-6.703,0.885,audio_features,0.0591,1aVGNlx8y38bXlhJOjwlZx,267672,0.101,2,0,4
0.713,0,0.787,108.063,0.29,-7.994,0.776,audio_features,0.0775,50oVNoFryWIEFQQU9eRI10,198403,0.202,5,0,3
0.412,1,0.138,82.953,0.962,-13.764,0.229,audio_features,0.0401,3LZcWnnVdy7J0tKGyN934a,180404,0.11,3,0.00586,4
0.754,1,0.544,150.024,0.275,-11.195,0.545,audio_features,0.226,7ox1JFNmfgRtUBY1kx2aIj,202000,0.0792,7,0,3
0.78,1,0.745,112.973,0.0742,-8.218,0.577,audio_features,0.0301,3WkFzi4WS4PeJhHMn2Zbnl,234550,0.136,2,1.05e-05,4
0.382,0,0.304,159.784,0.891,-11.932,0.487,audio_features,0.0565,1XOCtdeIjy7eIIPsYFGXzZ,212131,0.324,6,0.535,4
0.68,1,0.701,89.997,0.521,-5.593,0.776,audio_features,0.0713,2g5t70UUP6nPpyZdyQQJz2,249827,0.0772,7,0.000227,4
0.783,1,0.53,95.007,0.253,-6.357,0.861,audio_features,0.054,6NmHKambb5Xn4AA7jwHnPb,318320,0.0692,1,7.82e-05,4
0.796,1,0.636,141.992,0.302,-5.766,0.983,audio_features,0.0976,3ZtX1x4udxAaGUMvElR9iu,180093,0.125,2,0.000147,4
0.838,0,0.86,115.961,0.0608,-4.781,0.938,audio_features,0.0467,5rUFCgDTt4jARMNuLj5xgF,317340,0.322,10,0.161,4
0.762,1,0.767,90.042,0.46,-8.65,0.831,audio_features,0.0857,451HqwXchmTTJawK4Uw0nH,232385,0.102,1,2.5e-05,4
0.667,1,0.744,105.039,0.651,-5.909,0.85,audio_features,0.0312,5T5lGWs43kgYORLPeW8n3M,287428,0.0889,1,0.0895,4
0.808,0,0.697,147.924,0.143,-7.225,0.874,audio_features,0.301,25Ik4ax18Wo42UU3kY8Ebj,295349,0.0701,6,0,4
0.872,1,0.685,105.008,0.299,-8.968,0.829,audio_features,0.158,1e6r9GfyjrTUqmKohbswQn,319759,0.0799,7,2.87e-05,4
0.6,1,0.841,88.904,0.487,-7.916,0.848,audio_features,0.0959,2IG87gkPzTpf8G4Dz8sucR,287470,0.526,7,0,4
0.786,1,0.884,96.037,0.376,-7.352,0.616,audio_features,0.0503,4a4Yd4iZnolhB1lSgrT1vT,206250,0.0833,5,0.00196,4
0.853,1,0.605,100.98,0.133,-7.419,0.804,audio_features,0.105,0YduQhFCxkjDv3TkdL0O1q,332054,0.0919,2,0.00132,4
0.436,1,0.383,79.367,0.422,-6.517,0.789,audio_features,0.0726,2gEaHPwh5TyppYpSp7V6iF,304253,0.108,6,2.82e-06,4
0.642,1,0.868,112.428,0.349,-6.013,0.77,audio_features,0.0517,087doSHz98tIQDXMMmxvti,137509,0.109,9,0.000237,3
0.686,1,0.506,77.016,0.136,-7.182,0.615,audio_features,0.101,52LWagfL78GKiXuX5J887c,365547,0.0973,7,1.41e-06,4
0.794,1,0.812,129.097,0.167,-2.452,0.985,audio_features,0.0725,60KvZb0FonIUUC9uYjYFQF,130289,0.279,0,0.452,1
0.528,0,0.934,111.983,0.456,-6.398,0.853,audio_features,0.256,1ZZzUmkUhcNlb0u7C1jcKd,213242,0.564,9,0,4
0.53,0,0.774,149.991,0.136,-7.802,0.935,audio_features,0.0878,0voQOpEvwHshHgWehGtJxF,254095,0.0871,10,0.0354,4
0.567,1,0.179,113.341,0.377,-9.413,0.369,audio_features,0.0453,3Chq3BCsBaK3VHX7yPtAC4,275625,0.0939,1,0,4
0.854,1,0.453,114.745,0.394,-8.421,0.826,audio_features,0.0863,0iKtQHMwA3k3NeKFWo17eN,277211,0.134,7,0.658,4
0.811,0,0.808,106.501,0.182,-4.875,0.91,audio_features,0.0826,7i5RXazKlqqRN5rQoNSFnS,289973,0.0632,11,0,3
0.661,0,0.647,144.967,0.597,-5.244,0.6,audio_features,0.0342,6OlRtuNOOPFcXdBww7A3Sq,276767,0.392,7,3.62e-06,4
0.768,1,0.965,91.289,0.19,-11.942,0.667,audio_features,0.0735,1JGqtoauAg8VvcaCziht76,313940,0.0557,2,0.00264,4
0.698,0,0.911,104.992,0.463,-5.911,0.935,audio_features,0.0709,3n0944L23I5MwduK8tzZ1C,219429,0.11,11,0.000107,4
0.804,1,0.891,89.975,0.462,-7.574,0.569,audio_features,0.0859,0xxm4xEohoCIEsf3gvemkk,269307,0.0636,11,0,4
0.687,1,0.334,131.883,0.615,-9.443,0.35,audio_features,0.0355,5vDXSjz545vZtBAPVemdJ0,276289,0.37,2,0.000798,4
0.811,1,0.834,113.979,0.428,-7.213,0.861,audio_features,0.0407,6fc32bPjXJaZHrDsEqycQb,283491,0.0639,11,0.00823,4
0.75,0,0.881,135.963,0.127,-8.578,0.724,audio_features,0.308,1JJjHoFLuQQKddOzD8pYsS,258090,0.136,10,0,4
0.76,0,0.632,123.959,0.504,-9.128,0.443,audio_features,0.0426,18JVTOKs9ghqPLtkMeqffL,222581,0.0957,6,0.000797,4
0.545,1,0.453,101.224,0.0809,-12.496,0.564,audio_features,0.0682,5qHCYHqgZXCBdUErITIHIO,203897,0.109,0,0,3
0.851,0,0.952,98.023,0.0805,-3.559,0.829,audio_features,0.175,3Hgg1fyZFaVXFbR9RTpAAU,303183,0.034,10,1.51e-05,4
0.516,1,0.537,104.975,0.349,-6.961,0.769,audio_features,0.182,6gchynjzYBiXjLlg6KtlyQ,269352,0.0813,2,0.624,3
0.828,1,0.799,127.016,0.331,-6.022,0.675,audio_features,0.0805,5dXAfDef0gL08Z1ZLYRkil,238165,0.147,2,0,4
0.629,0,0.609,128.219,0.126,-6.685,0.941,audio_features,0.305,44PVEhv0HKRncCSydgaMpr,289796,0.581,11,0.00016,3
0.784,0,0.599,100.035,0.268,-11.631,0.546,audio_features,0.122,5uhpB84um1hZBomfNI15px,250316,0.108,11,0.00132,4
0.625,1,0.554,146.042,0.154,-6.282,0.831,audio_features,0.27,0yN76Sl4GD1losBBF7jrqM,278883,0.0719,9,1.58e-05,4
0.689,1,0.278,122.014,0.347,-9.132,0.534,audio_features,0.0387,1ysF7N4pb8cQeyDyEgsPq1,268000,0.137,11,3.83e-05,4
0.726,1,0.685,118.971,0.449,-6.791,0.621,audio_features,0.05,18TORL6yEYyzbOjCrS8Ipc,315827,0.0737,2,0,4
0.685,1,0.381,119.957,0.747,-15.074,0.379,audio_features,0.0347,2AJ3ZyCKTTT0vXqsaiXYLA,258319,0.111,2,0.0588,4
0.825,0,0.901,125.974,0.682,-9.188,0.861,audio_features,0.0507,2qw9mH4lRvjGnLnGhJYxa4,238227,0.0884,11,0.0754,3
0.853,1,0.537,124.997,0.268,-5.449,0.679,audio_features,0.0901,5YPOiYuafoiqe9WSJVPQgM,253006,0.0981,9,0.000204,4
0.785,0,0.686,151.542,0.735,-10.728,0.47,audio_features,0.056,3YqxMRlG0Vccmb0bmUPkwJ,266147,0.0684,2,0.00354,3
0.738,1,0.699,78.971,0.383,-7.528,0.903,audio_features,0.253,4gC6xOiJLHTpIARRdmYMaQ,260000,0.146,1,0.0109,4
0.897,1,0.637,143.913,0.0395,-5.357,0.816,audio_features,0.239,4sJ9X27MSCue4d0t48MXwe,200208,0.26,7,0.000549,4
0.537,0,0.734,79.955,0.24,-5.181,0.932,audio_features,0.212,3E1SWVgKDiyqDHHUJmv3HE,315493,0.0457,10,7.85e-06,4
0.76,0,0.544,109.92,0.586,-5.512,0.668,audio_features,0.041,7ALFR7mKgmkRNRP8uq9vnN,319123,0.0739,7,1.84e-06,4
0.641,0,0.726,134.941,0.271,-5.888,0.954,audio_features,0.214,4cQ1djodOciziIoME8Yo9e,262899,0.0595,5,0,4
0.679,0,0.963,74.717,0.623,-7.483,0.752,audio_features,0.0993,1RBzXt5jOvW7RTEIskT97e,265958,0.124,7,0.00174,4
0.792,0,0.858,123.98,0.0764,-6.283,0.798,audio_features,0.0464,5kAD0TFTMCB2yONrvlfflX,246345,0.0919,10,0.00421,4
0.821,0,0.679,98.003,0.663,-6.981,0.656,audio_features,0.0438,3DoRYchkhNs9Dozk6wFdNO,266579,0.375,4,0.000123,4
0.936,0,0.772,125.001,0.109,-7.917,0.562,audio_features,0.0619,4iisJzUCBLeXKQ6egSkZUp,244181,0.249,11,8.6e-06,4
0.42,1,0.503,160.055,0.67,-8.427,0.476,audio_features,0.0276,6OFKZk7gr5KH4SpECB6Uee,185990,0.0885,0,0,4
0.771,1,0.789,84.539,0.298,-5.127,0.89,audio_features,0.0881,5hptAVmfMovgSldoJwcG95,282426,0.12,8,0.001,4
0.594,1,0.459,80.024,0.705,-10.446,0.444,audio_features,0.0552,6zlK0wvQZ8cvGKhaIq6SWa,281482,0.189,4,0.00204,4
0.719,0,0.512,109.952,0.0861,-7.343,0.49,audio_features,0.0299,6U1VVLW5CDQcQlubDlY6qO,302187,0.0682,7,0,4
0.579,0,0.32,179.92,0.667,-4.315,0.771,audio_features,0.0715,107F3zSMMAcUpBmhA8sl9V,266341,0.314,9,3.81e-06,4
0.644,1,0.682,123.745,0.0314,-11.658,0.573,audio_features,0.204,7xslKS4p4ukkk3PjK6k5aM,276663,0.152,5,0,4
0.747,1,0.802,103.97,0.154,-16.226,0.275,audio_features,0.0353,3YFsWxInJgwOgZ5WvfJqjL,351600,0.0376,5,0,4
0.729,1,0.681,87.965,0.0805,-6.458,0.856,audio_features,0.143,1qzua643KEahwSixmPMpkn,433215,0.0883,2,1.72e-06,4
0.766,1,0.701,85.506,0.419,-18.809,0.402,audio_features,0.0715,5iniII0Xj5bTvB9bmaMNlD,282827,0.0866,9,2.49e-05,4
0.682,0,0.62,143.791,0.452,-11.303,0.392,audio_features,0.0498,3ARjJ9tbdhlmgiG1vyiGNX,300573,0.276,11,9.85e-05,4
0.563,0,0.392,149.846,0.222,-10.059,0.635,audio_features,0.0656,4SuPGTvtwdDq9UWXNj8iOd,349880,0.154,7,0,3
0.754,0,0.735,135.032,0.0524,-5.959,0.912,audio_features,0.165,6pWZXH1sci4tfchhVhR9kJ,340871,0.196,9,1.91e-05,4
0.753,0,0.537,82.973,0.0252,-7.515,0.657,audio_features,0.0964,4bnUYODlONhyeImYQl2B8L,345609,0.0802,5,1.94e-05,4
0.783,0,0.606,154.876,0.283,-4.797,0.755,audio_features,0.0624,0DCYeovpR1Bpt6dcPANBIV,282811,0.197,7,0.001,4
0.597,1,0.612,112.523,0.0648,-6.945,0.922,audio_features,0.247,0PcZLEiZ57561WeS1KrVAL,340715,0.0731,9,4.4e-05,3
0.747,1,0.553,91.992,0.252,-6.973,0.814,audio_features,0.14,1Aq3SxECz0arvGaVoR2K10,337051,0.41,7,0,4
0.646,0,0.852,121.103,0.49,-7.793,0.527,audio_features,0.277,6eKBs7eE9H4pjEQzkcBrnd,328352,0.0815,5,5.36e-06,4
0.821,0,0.501,103.002,0.0574,-6.607,0.842,audio_features,0.0605,0FueUCFBRRtfA0hKqbV5Rb,295922,0.341,5,0.00594,4
0.744,1,0.727,149.966,0.0102,-6.241,0.897,audio_features,0.0955,1QoKME3DLOsGELIBjnLuTe,357791,0.0915,0,0.0112,4
0.753,1,0.575,100.954,0.424,-7.527,0.755,audio_features,0.163,3sziCSQnR8SbnuQ7N9OE8H,379573,0.0948,2,0,4
0.607,1,0.426,165.874,0.181,-2.898,0.892,audio_features,0.144,0OhbYCX4RFEEuIQJSrRhUD,281574,0.0913,2,6.09e-06,4
0.888,1,0.67,119.011,0.0294,-7.12,0.721,audio_features,0.0741,0PqbqsVKNvfwxym9zV9FdJ,315163,0.0741,1,0.0634,4
0.588,0,0.503,157.446,0.0509,-9.554,0.618,audio_features,0.118,0k0isUYnsgYBKjJQykg3uN,330935,0.0956,11,0,3
0.816,1,0.625,98.039,0.0315,-5.652,0.853,audio_features,0.151,5WtJORFXDoXKfglFUA6rPe,303131,0.281,2,0.0162,4
0.881,0,0.719,127.027,0.107,-7.618,0.749,audio_features,0.12,6Is48JBDfvq2Ub7OCxJUAg,326166,0.0659,5,0.00104,4
0.715,1,0.705,93.991,0.0574,-5.019,0.863,audio_features,0.169,0Cts03veGgr4D9xMVMpOR3,329456,0.307,7,0.000129,4
0.871,1,0.766,102.99,0.147,-7.467,0.666,audio_features,0.0875,1IbvGM5QvAGgKrCcnthACS,306400,0.114,11,0.0023,4
0.52,0,0.42,170.786,0.263,-6.191,0.766,audio_features,0.0515,3Z8mfS2fQweEvT9QW9FFGx,237475,0.426,9,1.95e-05,3
0.83,0,0.568,101.044,0.0174,-2.82,0.936,audio_features,0.211,1ha2Dvv2vVyIbQUBCtbKvQ,312782,0.0904,5,0.0301,4
0.63,1,0.589,171.982,0.253,-4.09,0.931,audio_features,0.38,4usSWCgo0GPhr5VCpKPZlX,313525,0.0938,7,0.000702,4
0.791,1,0.472,133.01,0.0117,-6.657,0.782,audio_features,0.0725,17yPFCELw1ntEmjNLMqRMz,237232,0.0766,2,1.03e-05,4
0.77,1,0.614,99.021,0.053,-5.025,0.865,audio_features,0.0708,4pCRP5zNeDHLRh7zmPJOtx,270087,0.497,7,0.000298,4
0.794,1,0.495,129.982,0.0654,-6.64,0.867,audio_features,0.0533,6B5xvGvHyVjN8HBdAsoWH0,281021,0.0769,10,0.567,4
0.768,1,0.101,119.955,0.195,-8.1,0.998,audio_features,0.258,7v2M9hAfHyXyZBszCsS947,297608,0.183,0,0,4
0.819,1,0.559,131.944,0.0287,-4.346,0.735,audio_features,0.153,02TCILYQ2MeJmD7wLnZbUZ,262266,0.151,7,0.196,4
0.826,1,0.504,113.978,0.0303,-6.347,0.811,audio_features,0.0613,4nQTjFHjgznhXpW2j3bu9Y,307379,0.327,1,0.0145,4
0.686,0,0.64,201.861,0.184,-7.326,0.812,audio_features,0.201,4jh6L20PnBesW0nxYUUwVg,296989,0.139,4,0.000653,4
0.782,1,0.822,73.997,0.479,-6.932,0.824,audio_features,0.321,0Un6dKRxwCWAzPog8paDxX,304736,0.0993,9,2.39e-06,4
0.501,1,0.736,102.732,0.0947,-3.424,0.93,audio_features,0.189,40dF1b3S55REkQudnGiLkW,252263,0.304,2,5.69e-05,3
0.835,1,0.321,97.01,0.233,-4.739,0.823,audio_features,0.174,0VcO1SA3oUKl1qHSUc6LxQ,243711,0.13,7,0,4
0.811,0,0.537,100.965,0.152,-6.313,0.82,audio_features,0.166,4EndlgN7fcThQICT8gnjBY,264298,0.093,11,0,4
0.713,1,0.632,112.985,0.0502,-5.259,0.893,audio_features,0.0451,5m1GXpMwU55oCr17bNcgyl,269309,0.199,1,0.0528,4
0.594,1,0.622,104.969,0.718,-7.851,0.461,audio_features,0.0369,3QsM6YG0DqtqQ3jPxTIFlW,267571,0.0766,5,0,4
0.832,1,0.571,87.027,0.0327,-5.621,0.814,audio_features,0.181,3WnZCAjk470bAbz7g8nUCN,269218,0.027,7,0.00176,4
0.868,0,0.79,110.992,0.172,-7.393,0.833,audio_features,0.132,7D4yGSGgtlMECMbm4djH2C,275174,0.285,4,0,4
0.865,1,0.808,123.975,0.0492,-4.435,0.9,audio_features,0.144,1pHYaJXmqAHQQ0K3sA8Ot0,244260,0.0638,7,9.68e-06,4
0.76,1,0.504,101.045,0.024,-7.719,0.654,audio_features,0.071,5RfNlQ6GrTWmAXpmUUhDzF,271964,0.0982,7,8.84e-05,4
0.779,0,0.893,98.013,0.116,-2.414,0.929,audio_features,0.115,2os5ZEWZ2lwGRh4aBYOAE4,266480,0.0177,2,0,4
0.908,1,0.62,119.992,0.0142,-7.52,0.831,audio_features,0.0643,5gqhfk5hXAFMZZzwiENcVq,353149,0.0549,0,0.00616,4
0.845,1,0.583,115.013,0.0319,-6.817,0.721,audio_features,0.0599,3CW0qWSqqqDvQWritNm7bC,303797,0.301,2,0.00103,4
0.674,1,0.482,103.933,0.269,-4.398,0.88,audio_features,0.25,32pkOK9wETE4BwlGTRmeeL,113506,0.422,9,0,4
0.715,1,0.148,113.031,0.00407,-4.353,0.932,audio_features,0.117,1GZQaWpJ8qu74dnNtTn6Ly,267440,0.127,1,0.0031,4
0.574,0,0.547,84.0,0.745,-7.091,0.93,audio_features,0.276,2dMVSXl9ilT4OjGMJoXzbt,265726,0.0838,2,0.00397,4
0.392,1,0.446,65.528,0.627,-5.744,0.574,audio_features,0.0336,0hNPo5brQ2MLlrdVKZfHK9,242322,0.532,5,0,4
0.88,1,0.829,104.988,0.279,-7.896,0.839,audio_features,0.0592,5GvPgVxW7PFDkXlt4CeHhC,252973,0.109,0,0.00345,4
0.78,0,0.369,120.023,0.547,-7.729,0.439,audio_features,0.0331,42XgH6kQAvTOiKODWMuD9p,354347,0.146,3,0.00456,4
0.78,1,0.486,101.021,0.33,-3.939,0.68,audio_features,0.0279,0Z3zGNsygprNlSMAX6vAvc,274158,0.0677,1,2.85e-05,4
0.844,0,0.874,134.966,0.0695,-7.873,0.67,audio_features,0.0723,6erPr5c3hlhlx9E0qUv9ez,238443,0.0604,6,0.00503,4
0.78,0,0.676,97.957,0.602,-7.032,0.84,audio_features,0.0532,1jUAaMCzHEDiBKryWuEDRQ,276810,0.0835,8,0.0101,4
0.51,1,0.755,91.169,0.255,-10.288,0.825,audio_features,0.178,0bT1cF894WBX0sgq7DG9oS,240000,0.114,2,0,4
0.551,1,0.613,83.943,0.49,-6.706,0.682,audio_features,0.0376,5P2LvGZcuc6CoPx0onW7xO,298929,0.0796,10,2.41e-06,4
0.441,0,0.462,186.123,0.802,-9.419,0.526,audio_features,0.0457,3gIJO1a2oYMWCeNIg1mgCN,252885,0.126,10,0,3
0.268,0,0.544,83.909,0.37,-5.293,0.953,audio_features,0.245,2LJvawtaziETXdCRwMsXEg,284138,0.208,10,2.39e-06,4
0.606,1,0.686,87.225,0.686,-8.105,0.606,audio_features,0.0333,0KuOz1FUgzRD3MpDQtVAkX,254398,0.184,8,0.00666,4
0.568,1,0.808,165.203,0.91,-6.179,0.663,audio_features,0.0345,0h5wFi2R8a9ReSIDbXzZgy,219818,0.124,8,4.82e-05,3
0.816,0,0.864,128.066,0.555,-4.777,0.941,audio_features,0.0621,0WoXNjPmNxccicpCj1LPtu,238231,0.0541,1,0.000189,4
0.699,1,0.277,128.989,0.505,-6.363,0.467,audio_features,0.0298,2DDOQBKGmkv7bPoYF1bELz,234884,0.152,6,2.5e-06,4
0.503,1,0.631,79.402,0.715,-3.458,0.901,audio_features,0.338,2B5ovomAAUAZtLGArf4wdw,147942,0.316,0,0,4
0.907,0,0.966,102.002,0.564,-6.993,0.719,audio_features,0.0586,5nhaJRxTjapU7fHctootE3,271330,0.18,10,0.117,4
0.552,1,0.362,86.017,0.471,-5.681,0.668,audio_features,0.0416,71bwjdFXbk5HXZddpUrswP,291952,0.12,3,1.14e-06,4
0.55,0,0.514,192.133,0.428,-7.688,0.593,audio_features,0.0317,5mvOHMZzxMnSzxMb9PUOkt,249507,0.0881,5,0.0017,4
0.793,0,0.699,103.012,0.566,-7.033,0.892,audio_features,0.0369,60k3ZL6svsbFJB5BVOn48m,263592,0.115,10,0.673,4
0.695,0,0.761,129.99,0.539,-9.137,0.971,audio_features,0.0372,3fmYN0UBl4HfM1j4CljOSl,267692,0.0517,11,0.929,4
0.843,0,0.8,89.972,0.276,-6.844,0.874,audio_features,0.0585,3l76AvhRJM6QEf5Qs2EMQL,242159,0.224,11,0.000637,4
0.649,1,0.739,90.032,0.791,-7.493,0.664,audio_features,0.0444,0SYEfmepmSWglnbLzLYqAc,239514,0.495,10,0.0137,4
0.817,1,0.412,106.049,0.36,-7.639,0.843,audio_features,0.0427,3ziM26udPDBAK5tZUhmuou,200000,0.367,5,0.00193,4
0.871,1,0.665,104.974,0.565,-5.923,0.84,audio_features,0.0798,1eZ1ApIxOEhb1NT4cFw2iR,183265,0.134,2,0.852,4
0.74,1,0.935,113.002,0.447,-10.499,0.735,audio_features,0.0344,4bRgqas7xYlWQNSoycIwua,271533,0.182,1,0.468,4
0.669,1,0.571,141.115,0.363,-8.283,0.738,audio_features,0.0358,1FtRJTH2uCemK3N2qUOb3U,354368,0.179,1,2.09e-06,4
0.592,0,0.812,80.011,0.288,-3.715,0.941,audio_features,0.0576,6324M1iP83BdkORwyN6J4W,156079,0.531,1,0.214,4
0.693,0,0.506,81.478,0.156,-7.2,0.749,audio_features,0.0616,5widM5djS8i1pDg2LrLper,322017,0.073,10,0.00119,4
0.744,0,0.762,82.486,0.601,-7.168,0.919,audio_features,0.241,7D2LVtZ89m8yPgHWQbU91Z,273922,0.282,0,0.000585,4
0.666,0,0.89,115.1,0.753,-8.964,0.644,audio_features,0.145,1gT9sc5997gi82JBxoUTYp,198783,0.124,11,0.000262,4
0.676,0,0.666,175.976,0.588,-5.795,0.921,audio_features,0.112,1beiBpgAutLu1IIVi3vHeR,193907,0.107,10,0.00115,4
0.7,0,0.609,83.944,0.284,-5.57,0.734,audio_features,0.1,2oeIWaUDxlE7g2H1FDtcbu,215000,0.0901,1,0.000396,4
0.857,1,0.676,100.984,0.303,-5.951,0.803,audio_features,0.0513,1ZJU94Cp0KsNXCIdVRMIDa,220000,0.103,1,6.95e-06,4
0.796,0,0.779,93.013,0.455,-8.297,0.672,audio_features,0.0826,1KCmzhNAbFDtI1shedFqxk,285976,0.0853,3,0.0231,4
0.551,0,0.881,79.274,0.576,-7.18,0.676,audio_features,0.0911,55vu06T2f0HJmf8ZLsgsEA,218395,0.188,7,0.0371,4
0.627,0,0.52,151.537,0.705,-7.075,0.847,audio_features,0.0318,4uit0jKKtQ6Sw3kdf64W93,189703,0.204,0,0.265,3
0.818,0,0.673,132.993,0.378,-3.83,0.931,audio_features,0.0765,3Vd10PAG21xXLTuVqIbxXO,261053,0.149,4,2.39e-06,4
0.747,0,0.774,82.506,0.665,-5.422,0.959,audio_features,0.286,2LbgPaY9SemcqFwxhLoiiq,244000,0.131,9,0.00274,4
0.816,0,0.757,127.979,0.419,-6.608,0.69,audio_features,0.0546,2CkNT64tahunZFQBisJt7W,287120,0.0759,10,0.000606,4
0.666,1,0.699,80.017,0.676,-5.595,0.871,audio_features,0.27,0AGbuVpSivVZI99CJqdMpi,147497,0.318,0,1.06e-06,4
0.75,1,0.622,169.989,0.16,-7.636,0.722,audio_features,0.267,2xFrl6AhKgrCAAW2gg7MKg,251887,0.0986,7,0.00242,4
0.9,0,0.856,119.983,0.272,-8.618,0.75,audio_features,0.113,1GiYIw3tPLLTeBUV1LmoKo,181856,0.148,10,0.000139,4
0.611,1,0.705,85.986,0.3,-6.813,0.794,audio_features,0.0415,7wFL4hNlhotHNU6qZi9bHR,329320,0.0471,7,0.00184,4
0.828,0,0.704,95.054,0.0191,-15.337,0.292,audio_features,0.0516,0XHI7qFNeVsVZ9dQE48W64,365192,0.13,9,9.23e-06,4
0.723,0,0.826,96.947,0.198,-4.918,0.834,audio_features,0.0454,2n6hz4fQ9WJjqP9v6YvPZV,311824,0.0699,5,0,4
0.369,1,0.403,94.789,0.422,-15.909,0.274,audio_features,0.0443,6QreIcgO4nIJ4cCtRmotg6,311223,0.101,3,0,3
0.729,1,0.571,109.972,0.0193,-6.853,0.858,audio_features,0.179,4cKaYNIfJhj7dylfXdnNI9,367227,0.116,5,0,4
0.721,1,0.541,98.957,0.0975,-2.744,0.875,audio_features,0.0923,6AIRkjXXOkAqQCEFYkw4A8,377469,0.21,0,2.03e-05,4
